Name Event,Description,Date,Audience,Cycle,Veneu,Address,City ,Country,Website,Link
IIHT EXPO - HARDWARE & TOOLS EXPO 2023,India International Hardware & Tools Expo,"Sept. 01 - 03, 2023",Trade & General Public,once a year,Bombay Convention & Exhibition Centre (BCEC),"Highway, Goreagon (East) Mumbai - 400 063",Mumbai (India),India,http://www.iihtexpo.com,https://www.eventseye.com/fairs/f-iiht-expo-hardware-tools-expo-6556-1.html
BAUEN & WOHNEN - LINGEN 2023,"Building & Living Exhibition. The event presents all topics relating to building, renovation, furnishing and design","Sept. 01 - 03, 2023",Trade Public,once a year,Emslandhallen Lingen,Lindenstraße 24a 49808 Lingen,Lingen (Germany),Germany,http://bau-messen.de/bauen-wohnen-lingen,https://www.eventseye.com/fairs/f-bauen-wohnen-lingen-28541-1.html
IFA BERLIN 2023,The world’s leading trade show for Consumer Electronics and Home Appliances,"Sept. 01 - 05, 2023",Trade Public,once a year,Messegelände Berlin,Messedamm 22 14055 Berlin,Berlin (Germany),Germany,http://www.ifa-berlin.com,https://www.eventseye.com/fairs/f-ifa-berlin-3553-1.html
LEBENSART MESSE - BURG STARGARD 2023,"Garden, Home and Lifestyle Fair. In addition to seasonal products from the world of gardens and plants, new ideas from the living and furnishing sector as well as selected exhibits from fashion, jewelry and accessories ensure a harmonious ambience","Sept. 01 - 03, 2023",Trade & General Public,once a year,Burggelände,17094 Burg Stargard,Burg Stargard (Germany),Germany,http://www.lebensart-messe.de/LebensArt-Messe-Burg-Stargard.html,https://www.eventseye.com/fairs/f-lebensart-messe-burg-stargard-23172-1.html
LEBENSART MESSE - DEINSTE 2023,"Garden, Home and Lifestyle Fair. In addition to seasonal products from the world of gardens and plants, new ideas from the living and furnishing sector as well as selected exhibits from fashion, jewelry and accessories ensure a harmonious ambience","Sept. 01 - 03, 2023",Trade & General Public,once a year,Gut Deinster Mühle,Im Mühlenfeld 30 21717 Deinste,Deinste (Germany),Germany,http://www.lebensart-messe.de/LebensArt-Messe-Deinste.html,https://www.eventseye.com/fairs/f-lebensart-messe-deinste-20475-1.html
AIMEX - ASIA-PACIFIC'S INTERNATIONAL MINING EXHIBITION '2023,Australia's International Mining & Exploration Exhibition,"Sept. 05 - 07, 2023",Trade Public,every 2 years,Sydney Showground - Olympic Park,1 Showground Rd Sydney Olympic Park NSW 2127,Sydney (Australia),Australia,http://www.aimex.com.au,https://www.eventseye.com/fairs/f-aimex-asia-pacific-s-international-mining-exhibition-57-1.html
COMMERCIAL UAV EXPO AMERICAS 2023,"Commercial UAV Expo is a conference and exhibition focused on high-precision UAS for industrial use Surveying & Mapping; Civil Infrastructure; Process, Power & Utilities; Mining; Construction; Emergency Response & Search & Rescue (SAR); Agriculture...","Sept. 05 - 07, 2023",Trade Public,once a year,Caesars Palace,"3570 Las Vegas Boulevard South Las Vegas, NV 89109","Las Vegas, NV (USA)",USA,http://www.expouav.com,https://www.eventseye.com/fairs/f-commercial-uav-expo-americas-26431-1.html
AQUATECH MEXICO 2023,"International Trade Exhibition for Process, Drinking and Waste Water","Sept. 05 - 07, 2023",Trade Public,once a year,Centro Citibanamex,Avenida del Conscripto Número 311,Mexico City (Mexico),Mexico,http://www.aquatechtrade.com/en/mexico,https://www.eventseye.com/fairs/f-aquatech-mexico-23702-1.html
PLASA 2023,"Trade Show for New Developments in the Architectural, Entertainment, Event and Installation Industries. Lighting, Audio, AV, Stage Engineering and Special Effects...","Sept. 03 - 05, 2023",Trade Public,once a year,Olympia Exhibition Centre,"Hammersmith Road Kensington, London W14 8UX",London (UK - United Kingdom),UK - United Kingdom,http://www.plasashow.com,https://www.eventseye.com/fairs/f-plasa-6374-1.html
THE LIGHT SHOW 2023,The Light Show is the UK’s only dedicated home lighting trade event,"Sept. 03 - 06, 2023",Trade & General Public,once a year,National Exhibition Centre,Birmingham B40 1NT,Birmingham (UK - United Kingdom),UK - United Kingdom,http://www.autumnfair.com/visit/show-sectors/the-light-show#,https://www.eventseye.com/fairs/f-the-light-show-23483-1.html
LIFT JEDDAH CITY EXPO 2023,"International Exhibition & Conference For Elevators & Escalators Technologies, Attachments and Accessories","Sept. 04 - 07, 2023",Trade Public,every 2 years,Jeddah Hilton Hotel,"North Corniche Road Jeddah, 21362",Jeddah (Saudi Arabia),Saudi Arabia,http://liftcityexpo.com,https://www.eventseye.com/fairs/f-lift-jeddah-city-expo-29562-1.html
FUTUROAD EXPO JOHANNESBURG 2023,Exhibition of Commercial Vehicles and Road Construction Equipment in South Africa,"Sept. 05 - 07, 2023",Trade Public,once a year,Johannesburg Expo Centre,Private Bag X07 Bertsham,Johannesburg (South Africa),South Africa,http://futuroad.za.messefrankfurt.com,https://www.eventseye.com/fairs/f-futuroad-expo-johannesburg-27592-1.html
GASTECH HYDROGEN 2023,The climate technologies zone of Gastech Exhibition & Conference showcases a wide range of innovations and technologies and engineering applications,"Sept. 05 - 08, 2023",Trade Public,once a year,Singapore Expo,1 Expo Drive Singapore 486150,Singapore (Singapore),Singapore,http://www.gastechevent.com,https://www.eventseye.com/fairs/f-gastech-hydrogen-29241-1.html
SCALEX JOHANNESBURG 2023,"South Africa´s leading trade fair for transport systems, infrastructure and logistics solutions targeting trade visitors from the Sub-Saharan Region","Sept. 05 - 07, 2023",Trade Public,once a year,Johannesburg Expo Centre,Private Bag X07 Bertsham,Johannesburg (South Africa),South Africa,http://www.scalex.co.za,https://www.eventseye.com/fairs/f-scalex-johannesburg-27593-1.html
THE BIG 5 CONSTRUCT NIGERIA 2023,International Construction and Construction Materials Exhibition,"Sept. 05 - 07, 2023",Trade Public,once a year,The Landmark Events Centre,Water Corporation Road Victoria Island Annex,Lagos (Nigeria),Nigeria,http://www.thebig5constructnigeria.com,https://www.eventseye.com/fairs/f-the-big-5-construct-nigeria-28703-1.html
KAZBUILD ALMATY 2023,"Kazakhstan International Exhibition of Construction and Interiors, Windows, Doors & Facades, Ceramics & Stone","Sept. 06 - 08, 2023",Trade Public,once a year,Atakent International Exhibition Centre,"42, Timiryazev Str. Almaty, 050057",Almaty (Kazakhstan),Kazakhstan,http://www.kazbuild.kz/index.php/en,https://www.eventseye.com/fairs/f-kazbuild-almaty-1655-1.html
VITRUM 2023,Glass Industry International Trade Show,"Sept. 05 - 08, 2023",Trade Public,every 2 years,"Fiera Milano, Rho",Rho-Pero Milano,Milan (Italy),Italy,http://www.vitrum-milano.it,https://www.eventseye.com/fairs/f-vitrum-23910-1.html
AQUA-THERM ALMATY 2023,"International Trade Fair for Heating, Sanitation, Climate Control, Building Technologies","Sept. 06 - 08, 2023",Trade Public,once a year,Atakent International Exhibition Centre,"42, Timiryazev Str. Almaty, 050057",Almaty (Kazakhstan),Kazakhstan,http://www.aquatherm-almaty.kz/en,https://www.eventseye.com/fairs/f-aqua-therm-almaty-14704-1.html
MARVEX 2023,"Air-Conditioning, Refrigeration & Ventilation Expo","Sept. 06 - 09, 2023",Trade Public,once a year,Kuala Lumpur Convention Centre (KLCC),Kuala Lumpur City Centre 50088 Kuala Lumpur,Kuala Lumpur (Malaysia),Malaysia,http://marvex.my,https://www.eventseye.com/fairs/f-marvex-27388-1.html
MATEXPO 2023,"International Trade Fair for Machines, Techniques and Materials for the Construction and Wood Industry, Road Buildings, General Industry and Civil Engineering","Sept. 06 - 10, 2023",General Public,every 2 years,Kortrijk Xpo,Doorniksesteenweg 216 B-8500 Kortrijk,Kortrijk (Belgium),Belgium,http://www.matexpo.com,https://www.eventseye.com/fairs/f-matexpo-1774-1.html
BEX ASIA 2023,"BEX Asia is the premier platform for the built environment industry that connects solution providers, distributors and sellers with decision makers, developers, architects, interior designers, landscape architects, consultants and buyers","Sept. 06 - 08, 2023",Trade Public,once a year,Marina Bay Sands,10 Bayfront Avenue Singapore 018956,Singapore (Singapore),Singapore,http://www.bex-asia.com,https://www.eventseye.com/fairs/f-bex-asia-11732-1.html
INNOBUILD (IB) ASIA 2023,"Innobuild (IB) Asia is showcasing the latest construction materials, tools & technologies that helps to improve the productivity & resource efficiency during the construction. Commercial, Industrial, Residential, hospitality...","Sept. 06 - 08, 2023",Trade Public,once a year,Marina Bay Sands,10 Bayfront Avenue Singapore 018956,Singapore (Singapore),Singapore,http://www.innobuild-asia.com,https://www.eventseye.com/fairs/f-innobuild-(ib)-asia-27032-1.html
MCE ASIA 2023,"Trade Exhibition for the Cooling, Water, renewable Energy and heating Sectors of the Building Community in south East-Asia","Sept. 06 - 08, 2023",Trade Public,once a year,Marina Bay Sands,10 Bayfront Avenue Singapore 018956,Singapore (Singapore),Singapore,http://www.bex-asia.com/en-gb/About/about-BEX-Asia.html,https://www.eventseye.com/fairs/f-mce-asia-26990-1.html
CME 2023,Cambodia's International Construction and Mining Industry Trade Show,"Sept. 06 - 08, 2023",Trade Public,once a year,Diamond Island Convention & Exhibition Center,Diamond Island Phnom Penh,Phnom Penh (Cambodia),Cambodia,http://www.ambtarsus.com/calendar-cambodia.htm,https://www.eventseye.com/fairs/f-cme-25549-1.html
SECUREX UZBEKISTAN 2023,Central Asian Fire Protection & Security Exhibition,"Sept. 06 - 08, 2023",Trade Public,every 2 years,Uzexpocentre,"107, Amir Temur street Tashkent, 700084",Tashkent (Uzbekistan),Uzbekistan,http://www.securex.uz,https://www.eventseye.com/fairs/f-securex-uzbekistan-7282-1.html
SMART CITIES & BUILDINGS (SCB) ASIA 2023,"Smart Cities & Buildings (SCB) Asia is the region’s unique marketplace showcasing the latest innovations in smart facility management, security & surveillance, smart construction, Internet of Things and Smart City Adoption","Sept. 06 - 08, 2023",Trade Public,once a year,Marina Bay Sands,10 Bayfront Avenue Singapore 018956,Singapore (Singapore),Singapore,http://www.scb-asia.com,https://www.eventseye.com/fairs/f-smart-cities-buildings-(scb)-asia-27033-1.html
THE BIG 5 WESTERN CAPE 2023,The Big 5 Western Cape is the only event dedicated exclusively to the building and construction industry in the Western Cape. Innovative building materials and technologies,"Sept. 06 - 07, 2023",Trade Public,once a year,"Sun Exhibits, GrandWest","Goodwood Cape Town, 7460",Cape Town (South Africa),South Africa,http://www.thebig5constructwesterncape.com,https://www.eventseye.com/fairs/f-the-big-5-western-cape-29229-1.html
CEDIA EXPO 2023,International Residential Electronic Systems Industry Expo. CEDIA EXPO is a leading tradeshow in the residential electronic systems industry which serves every home technology professional,"Sept. 07 - 09, 2023",Trade Public,once a year,?,,"Denver, CO (USA)",USA,http://www.cediaexpo.com,https://www.eventseye.com/fairs/f-cedia-expo-10980-1.html
SALON HABITAT DE NÎMES 2023,"Decoration, landscaping and garden fair","Sept. 08 - 11, 2023",Trade & General Public,once a year,Parc des expositions de Nîmes,"230, avenue du Languedoc 30900 Nimes 30001 Nîmes cedex 5",Nîmes (France),France,http://www.salon-habitat-nimes.com,https://www.eventseye.com/fairs/f-salon-habitat-de-nimes-16502-1.html
FERIA DEL HOGAR 2023,"Home Fair. Furniture, kitchenware, clothing, lingerie, leather and footwear, household appliances, technology and safety, hardware, design, decoration...","Sept. 07 - 24, 2023",Trade & General Public,once a year,Corferias - Centro de Convenciones,Carrera 37 No 24 67 Bogotá,Bogotá (Colombia),Colombia,http://feriadelhogar.com,https://www.eventseye.com/fairs/f-feria-del-hogar-13773-1.html
PHILCONSTRUCT MINDANAO 2023,Philippine International Construction Equipment and Building Materials Exhibition,"Sept. 07 - 09, 2023",Trade Public,once a year,"SMX Convention Center, Davao",SM Lanang Premier J.P. Laurel Ave,Davao City (Philippines),Philippines,http://www.globallinkmp.com,https://www.eventseye.com/fairs/f-philconstruct-mindanao-23620-1.html
SALON DE L'HABITAT - THIONVILLE 2023,"Thionville home fair. Construction, renovation, financing, real estate, heating, building closures, kitchens and bathrooms, floor and wall coverings, spas, garden, verandas...","Sept. 09 - 10, 2023",General Public,once a year,Espace multifonctionnel de Veymerange,"14, route du Buchel 57100 Thionville",Thionville (France),France,http://www.salondelhabitat.info,https://www.eventseye.com/fairs/f-salon-de-l-habitat-thionville-28400-1.html
ATLANTA HOME SHOW (FALL) 2023,"Atlanta, GA Home Show. Innovative Products and Hundreds of Experts all Under One Roof","Sept. 08 - 10, 2023",Trade & General Public,once a year,Cobb Galleria Centre,"Two Galleria Parkway Atlanta, Georgia 30339","Atlanta, GA (USA)",USA,http://www.fallatlantahomeshow.com,https://www.eventseye.com/fairs/f-atlanta-home-show-(fall)-28296-1.html
LEBENSART MESSE - WERNESGRÜN 2023,"Garden, Home and Lifestyle Fair. In addition to seasonal products from the world of gardens and plants, new ideas from the living and furnishing sector as well as selected exhibits from fashion, jewelry and accessories ensure a harmonious ambience","Sept. 08 - 10, 2023",Trade & General Public,once a year,Wernesgrüner Brauerei Gutshof,Bergstraße 2 08237 Steinberg/Wernesgrün,Steinberg (Germany),Germany,http://www.lebensart-messe.de/LebensArt-Messe-Termine.html,https://www.eventseye.com/fairs/f-lebensart-messe-wernesgrun-22828-1.html
CITYSCAPE GLOBAL 2023,International Property Investment and Development Event,"Sept. 10 - 13, 2023",Trade Public,once a year,Riyadh International Exhibition Centre,Riyadh,Riyadh (Saudi Arabia),Saudi Arabia,http://www.cityscapeglobal.com,https://www.eventseye.com/fairs/f-cityscape-global-6077-1.html
INDEX SAUDI ARABIA 2023,"INDEX Saudi Arabia is the Kingdom’s premier interior design, furniture and fit-out trade event where interior brands meet interior designers, retailers, distributors and fit-out contractors","Sept. 10 - 12, 2023",Trade Public,once a year,Riyadh International Exhibition Centre,Riyadh,Riyadh (Saudi Arabia),Saudi Arabia,http://www.index-saudi.com,https://www.eventseye.com/fairs/f-index-saudi-arabia-29231-1.html
CLIMATETECH 2023,The climate technologies zone of Gastech Exhibition & Conference showcases a wide range of innovations and technologies and engineering applications,"Sept. 11 - 14, 2023",Trade Public,once a year,Singapore Expo,1 Expo Drive Singapore 486150,Singapore (Singapore),Singapore,http://www.gastechevent.com,https://www.eventseye.com/fairs/f-climatetech-29238-1.html
SAUDI INFRASTRUCTURE EXPO 2023,"Saudi Infrastructure Expo (SIE), showcases the systems and infrastructure needed for the creation of smart cities in the Kingdom of Saudi Arabia","Sept. 11 - 13, 2023",Trade Public,once a year,Riyadh International Exhibition Centre,Riyadh,Riyadh (Saudi Arabia),Saudi Arabia,http://www.saudiinfrastructureexpo.com,https://www.eventseye.com/fairs/f-saudi-infrastructure-expo-29233-1.html
LIGHTING DESIGN & TECHNOLOGY EXPO 2023,"Lighting Design & Technology Expo offers a dedicated platform for global solution providers in the lighting industry to present cutting-edge technology, innovative products and spark creative thinking","Sept. 10 - 12, 2023",Trade Public,once a year,Riyadh International Exhibition Centre,Riyadh,Riyadh (Saudi Arabia),Saudi Arabia,http://www.lightingdesign-techexpo.com,https://www.eventseye.com/fairs/f-lighting-design-technology-expo-29232-1.html
WORLD WATER CONGRESS 2023,"International Congress focused on Foundations for Global Water Security and Resilience: Knowledge, Technology and Policy","Sept. 11 - 15, 2023",Trade Public,every 4 years,?,,Beijing (China),China,http://www.worldwatercongress.com,https://www.eventseye.com/fairs/f-world-water-congress-28273-1.html
FEBRAVA 2023,"International Refrigeration, Air Conditioning, Ventilation, Heating and Air Treatment","Sept. 12 - 15, 2023",Trade Public,every 2 years,São Paulo Expo Exhibition & Convention Center,"Rodovia dos Imigrantes, km.1,5 Água Funda, São Paulo - SP, 04329-100",São Paulo (Brazil),Brazil,http://www.febrava.com.br,https://www.eventseye.com/fairs/f-febrava-10779-1.html
